"","Returned","Order ID","Row ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","Segment","Country/Region","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit"
"1687",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1688",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1689",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1690",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1691",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1692",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1693",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1694",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1695",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1696",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1697",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1698",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1699",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1700",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1701",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1702",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1703",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1704",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1705",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1706",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1707",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1708",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1709",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1710",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1711",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1712",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1713",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1714",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1715",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1716",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1717",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1718",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1719",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1720",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1721",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1722",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1723",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1724",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1725",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1726",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1727",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1728",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1729",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1730",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1731",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1732",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1733",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1734",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1735",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1736",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1737",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1738",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1739",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1740",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1741",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1742",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1743",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1744",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1745",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1746",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1747",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1748",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1749",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1750",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1751",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1752",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1753",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1754",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1755",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1756",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1757",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1758",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1759",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1760",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1761",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1762",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1763",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1764",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1765",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1766",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1767",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1768",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1769",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1770",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1771",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1772",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1773",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
"1774",1,"CA-2021-100111",6096,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
"1775",1,"CA-2021-100111",6097,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",80.991,1,0.1,8.09909999999999
"1776",1,"CA-2021-100111",6098,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
"1777",1,"CA-2021-100111",6099,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",4.36,2,0,1.7876
"1778",1,"CA-2021-100111",6100,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",2888.127,11,0.1,609.7157
"1779",1,"CA-2021-100111",6101,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",1299.66,2,0,350.9082
"1780",1,"CA-2021-100111",6102,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",2254.41,5,0.1,375.735
"1781",1,"CA-2021-100111",6103,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",104.85,3,0,28.3095
"1782",1,"CA-2021-100111",6104,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",59.97,3,0,20.3898
"1783",1,"CA-2021-100111",6091,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",272.646,3,0.1,18.1764
"1784",1,"CA-2021-100111",6092,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
"1785",1,"CA-2021-100111",6093,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
"1786",1,"CA-2021-100111",6094,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",72.64,2,0,21.792
"1787",1,"CA-2021-100111",6095,2021-09-20,2021-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
